"asc_1","asc_2","asc_3","b_intelligence","b_reliability","b_pace","b_energy","b_safety","phi1","phi2","error_sd","timesteps","logLike"
0.24488087082977,-0.139691367298135,0,0.67946062399024,1.21740206058253,0.989578578918868,-1.79725705970117,-0.318076394014426,4.47496990968664,0.525230408108347,0.575542102344431,10,-85.2133181667926
0.244880870659631,-0.139691367298135,0,0.679483420942353,1.21743667618818,0.989623141732697,-1.79732421193934,-0.318111217021521,4.47506522203359,0.525284676286474,0.575498337325908,10,-85.2131903003919
0.244880870734583,-0.139691367298135,0,0.679518286544945,1.21745840749336,0.989643690724783,-1.79737910991128,-0.318133457256276,4.47514443463203,0.525319163272649,0.575472154337776,10,-85.2130958195745
0.244880870739775,-0.139691367298135,0,0.679524346910197,1.21746312979783,0.989648440438481,-1.79739059701163,-0.318137508898521,4.47516150472825,0.525325767686328,0.575466994989911,10,-85.2130773919639
0.244880870747541,-0.139691367298135,0,0.679530822965582,1.21746798233287,0.989653189200184,-1.79740287677696,-0.318141298631714,4.47518030973405,0.525332191282771,0.575461998688609,10,-85.213058502563
0.244880856420096,-0.139691367298135,0,0.679537389756134,1.21747300763531,0.989658078850099,-1.797415710421,-0.318144910115703,4.47520049280609,0.525338522186268,0.575457046933025,10,-85.2130393025548
0.244880842059919,-0.139691367298135,0,0.679544019673316,1.21747808871061,0.989662988787931,-1.79742886103016,-0.31814834375161,4.47522173244068,0.525344723602686,0.575452187414088,10,-85.2130199435848
0.244880842034736,-0.139691367298135,0,0.679545360139869,1.21747912179352,0.989663980221097,-1.79743154425594,-0.318149012413136,4.47522616854105,0.525345949029698,0.575451224563867,10,-85.2130160337886
0.24488082782376,-0.139691367298135,0,0.679546692205055,1.21748015245608,0.989664963470111,-1.7974342444805,-0.318149673484268,4.47523072630903,0.525347153796422,0.575450276713073,10,-85.2130121220598
0.24488081350784,-0.139691367298135,0,0.679548028709002,1.21748118402051,0.989665943401449,-1.79743698374192,-0.318150311995415,4.4752354389974,0.525348349163485,0.575449334133777,10,-85.2130081733641
0.24488081350784,-0.139691367298135,0,0.679548028709002,1.21748118402051,0.989665943401449,-1.79743698374192,-0.318150311995415,4.4752354389974,0.525348349163485,0.575449334133777,10,-85.2130081733641
